tenure,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,Churn
-0.0965540357978854,-1.502653098069141,-0.7389009610439035,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
0.06632741908223598,0.684271754149477,0.2705800778521146,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.2879383306831464,-1.328164413051698,-0.339030702050238,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0
1.3286586944031769,1.2758714862086173,1.989380263763155,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0
0.5956921474426305,1.1961052302006432,1.0526289784889231,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-1.2774445836787656,1.0249401391835322,-0.9651860118938521,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1
0.6771328748826912,-0.16656830993557784,0.28721284528639635,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1.4100994218432374,0.9750862291785486,1.7733528214767886,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0
0.26992923768238775,-1.5093002860698053,-0.6635902607512806,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
-0.748079855318371,-1.491020519067978,-0.8821765903352289,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
0.43281069256250915,1.4420511862252297,1.0224076371295518,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
0.9621754209229036,1.2060760122016398,1.4606391462136892,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0
-0.748079855318371,-0.18817167093773737,-0.6663918011546676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
-1.2774445836787656,0.21896859410296257,-0.9758848079225346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.6666391278783103,-0.29618847594853537,-0.6289129259943963,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0
1.5322605130033284,1.3722557122182522,2.325388637183551,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0
1.6137012404433893,0.642726829145324,1.631665467059824,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0
-0.38159658183809786,0.3502505571160864,-0.2560653992381247,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
-0.46303730927815856,-1.33148800705203,-0.8012628092358322,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
-1.2774445836787656,-1.4827115340671475,-0.9984736061356704,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
-1.2774445836787656,0.1657910900976468,-0.9765907078666951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
-0.015113308357824713,0.9451738831755587,0.2857569266515652,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1
-0.62591876415828,0.534710024134526,-0.3893260730716733,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1
-1.1552834925186746,-1.034026344022294,-0.9465458414933641,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.14776814652229667,-0.29785027294870164,-0.15079807006519094,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.7178532386027215,-0.8329489070021932,-0.15465846038481865,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.6364125111626608,-1.1719554950360824,-0.37953171134644637,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
0.7178532386027215,-1.4827115340671475,-0.5790366830648064,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
1.6137012404433893,0.4915033021302069,1.5563327073939461,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0
-0.9109613101984924,-1.328164413051698,-0.9085816601214823,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
-0.5851984004382496,-1.4993295040688086,-0.8345504034776505,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.2774445836787656,0.5047976781315361,-0.9720905957226721,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1
-1.2774445836787656,-1.5109620830699715,-0.9988486154810057,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.9516816739185228,0.9734244321783826,-0.6492737275087755,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0
-1.2367242199587352,0.8637458301674186,-0.9302660240311627,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0.3106496014024181,0.46823814412788106,0.3721634916914608,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
1.4915401492832983,1.15456030519649,2.01099844955307,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
0.18848851024232702,1.1445895231954935,0.6491189229081801,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1
-0.5851984004382496,0.5247392421335293,-0.3867671857740914,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0
-0.8702409464784621,0.18074726309914202,-0.6391043564382134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
-0.9924020376385531,0.6792863631489789,-0.7305625179535076,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1
-1.1960038562387048,0.3485887601159204,-0.9005961670031668,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.9214550572028734,-0.17653909193657447,0.38546529376423516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0
0.025607055362205634,0.9501592741760567,0.35678810853271503,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
0.5549717837226001,-0.6584602219847502,-0.05047204050138054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.06632741908223598,-1.2849576910473786,-0.5748454021463534,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-1.1960038562387048,-1.481049737066981,-0.9782672202340764,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.0965540357978854,-1.4461520000634926,-0.6932821771525314,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0
0.025607055362205634,-0.17820088893674074,-0.14581265170955746,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.5142514200025698,1.0049985751815391,0.9201183233460453,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0
0.3106496014024181,-0.09511103892843457,0.16050380530958736,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1.5729808767233588,1.7910285562601154,2.7328473205769415,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
-1.2774445836787656,-0.34604238595351905,-0.9833849948292399,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.6137012404433893,-0.010359391919962149,0.9903333084167594,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
-0.4223169455581282,0.5114448661322006,-0.21735119917557258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0
0.5549717837226001,-1.481049737066981,-0.6342954130686201,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0
0.9214550572028734,-1.4544609850643233,-0.4733943445465372,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
-1.2774445836787656,-1.4727407520661506,-0.9983412498961405,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
-0.8295205827584317,0.36853032411791364,-0.6303909040024823,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0
-0.055833672077855064,0.5214156481331973,0.0643249379177199,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
-1.1145631287986442,-1.3231790220511994,-0.9630683120613706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
1.4100994218432374,0.356897745116751,1.2998042558113714,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0
-1.2774445836787656,-0.6750781919864114,-0.987752750733733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0.3106496014024181,-0.7448736659933887,-0.25008730908601556,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
0.35136996512244845,0.32532360211359457,0.32658882654659893,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0
-1.2774445836787656,0.3502505571160864,-0.9741421174353884,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
0.758573602322752,0.9983513871808745,1.1269249476118153,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1
0.3920903288424788,-0.5521052139741185,-0.11073824823408286,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0
-0.38159658183809786,-1.4993295040688086,-0.8146087300551165,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0
-1.2774445836787656,0.19237984210030468,-0.9762377578946148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
-1.2774445836787656,-1.4827115340671475,-0.9984736061356704,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.9621754209229036,1.3905354792200795,1.592973326370527,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
-0.7073594915983407,0.8720548151682491,-0.3764433990907442,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
-0.8295205827584317,-1.3082228490497045,-0.8692718569810448,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0
0.880734693482843,0.1724382780983114,0.7008481531911913,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
-1.0331224013585834,0.06940686408801149,-0.80525555579499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0
0.025607055362205634,0.7108605061521354,0.20400488936847783,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
-0.6666391278783103,-1.4827115340671475,-0.8567641923454511,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
-0.46303730927815856,0.0029349840813665527,-0.41758413021134805,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
-0.0965540357978854,0.33529438411459117,-0.044802781574841605,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0
-1.1960038562387048,-0.4740007549663106,-0.942178085588871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.8702409464784621,0.2704843011081128,-0.6462736527460934,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1.2064976032430856,1.6713791722481544,2.1398251893623605,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
-0.5851984004382496,-1.5209328650709681,-0.8534773457304538,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
-1.0738427650786138,-1.502653098069141,-0.9506268255455419,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
0.5549717837226001,1.2077378092018058,1.0549231533074446,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0
-0.46303730927815856,0.642726829145324,-0.24082237231890907,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
1.4508197855632678,-1.3497677740538576,-0.3460897014918429,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
-1.2774445836787656,-0.48729513096763954,-0.9852600415559163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.30015585439803716,0.32698539911376057,-0.2142187681733604,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
-0.3408762181180675,-1.4960059100684764,-0.7876080571909776,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
-0.0965540357978854,0.6726391751483144,0.15042267173204532,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
-1.2367242199587352,0.5247392421335293,-0.9261409212324748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0.758573602322752,1.397182667220744,1.4186380995361398,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0
1.002895784642934,0.6560212051466532,1.1303662098395975,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0
-0.7073594915983407,-1.3198554280508674,-0.8445212401889175,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.6137012404433893,0.6294324531439953,1.6825123224126346,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0
-1.2367242199587352,0.36686852711774764,-0.936442648542567,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
-0.1779947632379461,1.0581760791868549,0.17693803838457386,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
-0.13727439951791576,1.1213243651931677,0.3180297897236529,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
1.5322605130033284,1.2077378092018058,2.078654547326203,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0
-0.7888002190384014,-1.481049737066981,-0.8868090587187821,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1.0843365120829946,0.9734244321783826,1.412064406306145,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0
-0.7888002190384014,1.0133075601823696,-0.46309261723644496,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
-1.0331224013585834,0.32033821111309646,-0.7744606707309883,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
1.2064976032430856,0.5396954151350245,1.1923530486861909,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
-0.46303730927815856,-0.1499503399339166,-0.4521952868484674,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
-1.2367242199587352,-0.13000877593192306,-0.9582152499452672,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-1.2774445836787656,-0.6916961619880726,-0.9879733444662832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.1552834925186746,0.7075369121518029,-0.8714336755600364,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
-0.5444780367182193,-1.479387940066815,-0.838101962571708,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.0965540357978854,0.677624566148813,0.12026750849243921,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.4100994218432374,-1.5076384890696393,-0.44079059087562433,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0
1.6137012404433893,1.259253516206956,2.3237341841894246,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0
0.8400143297628127,-1.491020519067978,-0.5176233879228432,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0
-1.1145631287986442,-1.502653098069141,-0.9634212620334509,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1.5729808767233588,1.0216165451832002,1.9517469729900985,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0
0.7178532386027215,0.6443886261454905,0.8299175461062868,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0
0.9621754209229036,1.2775332832087833,1.5840613395755008,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0
-1.2367242199587352,-0.48397153696730727,-0.9591638029952329,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
-1.2367242199587352,0.7906267621601091,-0.9282806804382112,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
-0.3408762181180675,-0.3327480099521901,-0.41698852713346257,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
0.5549717837226001,-1.4893587220678117,-0.6268834636549349,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0
1.5729808767233588,1.7112623002521414,2.7712968081604337,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
-0.13727439951791576,-1.115454397030434,-0.598735703381535,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.4915401492832983,-1.3397969920528607,-0.24931523102209002,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0
1.5729808767233588,0.6460504231456565,1.6207240179253366,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
-1.2774445836787656,0.8820255971692458,-0.9670831179937833,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1
0.9621754209229036,0.6942425361504742,1.1211233324457461,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0
0.9621754209229036,-1.4478137970636586,-0.4608866799109434,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0
-1.2774445836787656,0.4898415051300408,-0.972289130081967,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1
-0.1779947632379461,-1.303237458049206,-0.7107973195170136,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
-0.5444780367182193,-1.481049737066981,-0.8387416843961034,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
1.369379058123207,-0.030300955921955676,0.8741245301093381,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
-0.62591876415828,-0.09344924192826831,-0.5349841146745403,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
0.7992939660427822,-1.2965902700485417,-0.4135913836521903,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0
-0.5444780367182193,-0.21808401694072754,-0.5462123356613433,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.14776814652229667,0.7008897241511383,0.31776507724459274,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
-1.0331224013585834,0.1774236690988095,-0.801086334249792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
1.6137012404433893,1.3340343812144315,2.3180869846361407,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0
1.4100994218432374,1.5467443972356951,2.2936451990695836,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1
0.06632741908223598,1.1661928841976528,0.4675923403926578,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0
1.002895784642934,1.0133075601823696,1.3869828989151927,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
-1.0331224013585834,0.7141841001524675,-0.7483423727970501,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1
-1.2774445836787656,1.1977670272008092,-0.9628918370753304,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1
-0.9924020376385531,-1.502653098069141,-0.9362661735565267,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0
1.4915401492832983,1.304122035211441,2.0935225649000833,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0.7178532386027215,1.3174164112127704,1.3013263525659673,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0
-0.9109613101984924,-1.504314895069307,-0.9077213445645369,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
-0.8295205827584317,-1.3132082400502028,-0.8861693368943867,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
-0.748079855318371,0.7158458971526335,-0.48634319664723125,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1.5322605130033284,-0.49560411596847015,0.47952646132362103,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1.2879383306831464,1.4686399382278874,2.1300528870103888,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1.369379058123207,0.8354952811645946,1.6216063928555373,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0
1.5729808767233588,0.572931355138347,1.63969507892465,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0
-0.5037576729981889,0.8371570781647607,-0.2800880567128366,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
1.6137012404433893,0.48485611412954227,1.5308982500309136,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0
1.5729808767233588,-0.023653767921291324,0.9748476283917383,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
0.22920887396235737,1.2093996062019723,0.7382829096049526,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0
-0.1779947632379461,0.8371570781647607,0.1509962154366758,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
-0.62591876415828,0.3884718881199074,-0.46320291410272,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1
0.025607055362205634,-0.8528904710041867,-0.42984914174113664,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
